REF_DATE,GEO,DGUID,Statistics (3),Knowledge of languages (324),Single and multiple responses of knowledge of languages (3),SCALAR_FACTOR,SCALAR_ID,COORDINATE,VALUE
2021,British Columbia,2021A000259,Count,Slavey-Hare languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.39.3,85
2021,British Columbia,2021A000259,Count,Deh Gah Ghotie Zhatie (South Slavey),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.40.1,20
2021,British Columbia,2021A000259,Count,Deh Gah Ghotie Zhatie (South Slavey),Multiple responses of knowledge of languages,units,0,141.1.1.1.40.3,20
2021,British Columbia,2021A000259,Count,Satuotine Yati (North Slavey),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.41.1,10
2021,British Columbia,2021A000259,Count,Satuotine Yati (North Slavey),Multiple responses of knowledge of languages,units,0,141.1.1.1.41.3,10
2021,British Columbia,2021A000259,Count,"Slavey, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.42.1,55
2021,British Columbia,2021A000259,Count,"Slavey, n.o.s.",Multiple responses of knowledge of languages,units,0,141.1.1.1.42.3,55
2021,British Columbia,2021A000259,Count,Tahltan languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.43.1,230
2021,British Columbia,2021A000259,Count,Tahltan languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.43.3,230
2021,British Columbia,2021A000259,Count,Kaska (Nahani),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.44.1,20
2021,British Columbia,2021A000259,Count,Kaska (Nahani),Multiple responses of knowledge of languages,units,0,141.1.1.1.44.3,20
2021,British Columbia,2021A000259,Count,Tahltan,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.45.1,220
2021,British Columbia,2021A000259,Count,Tahltan,Multiple responses of knowledge of languages,units,0,141.1.1.1.45.3,220
2021,British Columbia,2021A000259,Count,Tlicho (Dogrib),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.46.1,10
2021,British Columbia,2021A000259,Count,Tlicho (Dogrib),Multiple responses of knowledge of languages,units,0,141.1.1.1.46.3,10
2021,British Columbia,2021A000259,Count,Tse'khene (Sekani),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.47.1,135
2021,British Columbia,2021A000259,Count,Tse'khene (Sekani),Multiple responses of knowledge of languages,units,0,141.1.1.1.47.3,135
2021,British Columbia,2021A000259,Count,Tsilhqot'in (Chilcotin),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.48.1,860
2021,British Columbia,2021A000259,Count,Tsilhqot'in (Chilcotin),Single responses of knowledge of languages,units,0,141.1.1.1.48.2,10
2021,British Columbia,2021A000259,Count,Tsilhqot'in (Chilcotin),Multiple responses of knowledge of languages,units,0,141.1.1.1.48.3,850
2021,British Columbia,2021A000259,Count,Tutchone languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.50.1,20
2021,British Columbia,2021A000259,Count,Tutchone languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.50.3,20
2021,British Columbia,2021A000259,Count,Southern Tutchone,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.52.1,10
2021,British Columbia,2021A000259,Count,Southern Tutchone,Multiple responses of knowledge of languages,units,0,141.1.1.1.52.3,10
2021,British Columbia,2021A000259,Count,"Tutchone, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.53.1,15
2021,British Columbia,2021A000259,Count,"Tutchone, n.o.s.",Multiple responses of knowledge of languages,units,0,141.1.1.1.53.3,15
2021,British Columbia,2021A000259,Count,Wetsuwet'en-Babine,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.54.1,250
2021,British Columbia,2021A000259,Count,Wetsuwet'en-Babine,Multiple responses of knowledge of languages,units,0,141.1.1.1.54.3,250
2021,British Columbia,2021A000259,Count,Tlingit,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.55.1,30
2021,British Columbia,2021A000259,Count,Tlingit,Multiple responses of knowledge of languages,units,0,141.1.1.1.55.3,30
2021,British Columbia,2021A000259,Count,"Athabaskan languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.56.1,20
2021,British Columbia,2021A000259,Count,"Athabaskan languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.56.3,20
2021,British Columbia,2021A000259,Count,Haida,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.57.1,225
2021,British Columbia,2021A000259,Count,Haida,Multiple responses of knowledge of languages,units,0,141.1.1.1.57.3,225
2021,British Columbia,2021A000259,Count,Inuktut (Inuit) languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.58.1,205
2021,British Columbia,2021A000259,Count,Inuktut (Inuit) languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.58.3,205
2021,British Columbia,2021A000259,Count,Inuinnaqtun (Inuvialuktun),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.59.1,30
2021,British Columbia,2021A000259,Count,Inuinnaqtun (Inuvialuktun),Multiple responses of knowledge of languages,units,0,141.1.1.1.59.3,30
2021,British Columbia,2021A000259,Count,Inuinnaqtun,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.60.1,30
2021,British Columbia,2021A000259,Count,Inuinnaqtun,Multiple responses of knowledge of languages,units,0,141.1.1.1.60.3,30
2021,British Columbia,2021A000259,Count,Inuktitut,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.62.1,180
2021,British Columbia,2021A000259,Count,Inuktitut,Multiple responses of knowledge of languages,units,0,141.1.1.1.62.3,180
2021,British Columbia,2021A000259,Count,"Inuktut (Inuit) languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.63.1,10
2021,British Columbia,2021A000259,Count,"Inuktut (Inuit) languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.63.3,10
2021,British Columbia,2021A000259,Count,Iroquoian languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.64.1,95
2021,British Columbia,2021A000259,Count,Iroquoian languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.64.3,95
2021,British Columbia,2021A000259,Count,Mohawk,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.66.1,90
2021,British Columbia,2021A000259,Count,Mohawk,Multiple responses of knowledge of languages,units,0,141.1.1.1.66.3,90
2021,British Columbia,2021A000259,Count,"Iroquoian languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.68.1,10
2021,British Columbia,2021A000259,Count,"Iroquoian languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.68.3,10
2021,British Columbia,2021A000259,Count,Ktunaxa (Kutenai),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.69.1,190
2021,British Columbia,2021A000259,Count,Ktunaxa (Kutenai),Multiple responses of knowledge of languages,units,0,141.1.1.1.69.3,190
2021,British Columbia,2021A000259,Count,Michif,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.70.1,240
2021,British Columbia,2021A000259,Count,Michif,Multiple responses of knowledge of languages,units,0,141.1.1.1.70.3,240
2021,British Columbia,2021A000259,Count,Salish languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.71.1,5145
2021,British Columbia,2021A000259,Count,Salish languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.71.3,5145
2021,British Columbia,2021A000259,Count,Halkomelem,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.72.1,1400
2021,British Columbia,2021A000259,Count,Halkomelem,Multiple responses of knowledge of languages,units,0,141.1.1.1.72.3,1400
2021,British Columbia,2021A000259,Count,Lillooet,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.73.1,590
2021,British Columbia,2021A000259,Count,Lillooet,Multiple responses of knowledge of languages,units,0,141.1.1.1.73.3,590
2021,British Columbia,2021A000259,Count,Ntlakapamux (Thompson),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.74.1,465
2021,British Columbia,2021A000259,Count,Ntlakapamux (Thompson),Multiple responses of knowledge of languages,units,0,141.1.1.1.74.3,465
2021,British Columbia,2021A000259,Count,Secwepemctsin (Shuswap),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.75.1,1060
2021,British Columbia,2021A000259,Count,Secwepemctsin (Shuswap),Multiple responses of knowledge of languages,units,0,141.1.1.1.75.3,1060
2021,British Columbia,2021A000259,Count,Squamish,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.76.1,345
2021,British Columbia,2021A000259,Count,Squamish,Multiple responses of knowledge of languages,units,0,141.1.1.1.76.3,345
2021,British Columbia,2021A000259,Count,Straits,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.77.1,310
2021,British Columbia,2021A000259,Count,Straits,Multiple responses of knowledge of languages,units,0,141.1.1.1.77.3,310
2021,British Columbia,2021A000259,Count,Syilx (Okanagan),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.78.1,690
2021,British Columbia,2021A000259,Count,Syilx (Okanagan),Multiple responses of knowledge of languages,units,0,141.1.1.1.78.3,690
2021,British Columbia,2021A000259,Count,"Salish languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.79.1,330
2021,British Columbia,2021A000259,Count,"Salish languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.79.3,330
2021,British Columbia,2021A000259,Count,Siouan languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.80.1,100
2021,British Columbia,2021A000259,Count,Siouan languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.80.3,100
2021,British Columbia,2021A000259,Count,Assiniboine,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.81.1,20
2021,British Columbia,2021A000259,Count,Assiniboine,Multiple responses of knowledge of languages,units,0,141.1.1.1.81.3,20
2021,British Columbia,2021A000259,Count,Dakota,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.82.1,25
2021,British Columbia,2021A000259,Count,Dakota,Multiple responses of knowledge of languages,units,0,141.1.1.1.82.3,25
2021,British Columbia,2021A000259,Count,Stoney,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.83.1,10
2021,British Columbia,2021A000259,Count,Stoney,Multiple responses of knowledge of languages,units,0,141.1.1.1.83.3,10
2021,British Columbia,2021A000259,Count,"Siouan languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.84.1,50
2021,British Columbia,2021A000259,Count,"Siouan languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.84.3,50
2021,British Columbia,2021A000259,Count,Tsimshian languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.85.1,2610
2021,British Columbia,2021A000259,Count,Tsimshian languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.85.3,2605
2021,British Columbia,2021A000259,Count,Gitxsan (Gitksan),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.86.1,1125
2021,British Columbia,2021A000259,Count,Gitxsan (Gitksan),Multiple responses of knowledge of languages,units,0,141.1.1.1.86.3,1115
2021,British Columbia,2021A000259,Count,Nisga'a,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.87.1,1085
2021,British Columbia,2021A000259,Count,Nisga'a,Multiple responses of knowledge of languages,units,0,141.1.1.1.87.3,1085
2021,British Columbia,2021A000259,Count,Tsimshian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.88.1,455
2021,British Columbia,2021A000259,Count,Tsimshian,Multiple responses of knowledge of languages,units,0,141.1.1.1.88.3,455
2021,British Columbia,2021A000259,Count,Wakashan languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.89.1,2140
2021,British Columbia,2021A000259,Count,Wakashan languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.89.3,2140
2021,British Columbia,2021A000259,Count,Haisla,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.90.1,285
2021,British Columbia,2021A000259,Count,Haisla,Multiple responses of knowledge of languages,units,0,141.1.1.1.90.3,285
2021,British Columbia,2021A000259,Count,Heiltsuk,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.91.1,330
2021,British Columbia,2021A000259,Count,Heiltsuk,Multiple responses of knowledge of languages,units,0,141.1.1.1.91.3,330
2021,British Columbia,2021A000259,Count,Kwak'wala (Kwakiutl),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.92.1,795
2021,British Columbia,2021A000259,Count,Kwak'wala (Kwakiutl),Multiple responses of knowledge of languages,units,0,141.1.1.1.92.3,795
2021,British Columbia,2021A000259,Count,Nuu-chah-nulth (Nootka),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.93.1,685
2021,British Columbia,2021A000259,Count,Nuu-chah-nulth (Nootka),Multiple responses of knowledge of languages,units,0,141.1.1.1.93.3,685
2021,British Columbia,2021A000259,Count,"Wakashan languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.94.1,45
2021,British Columbia,2021A000259,Count,"Wakashan languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.94.3,45
2021,British Columbia,2021A000259,Count,"Indigenous languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.95.1,350
2021,British Columbia,2021A000259,Count,"Indigenous languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.95.3,350
2021,British Columbia,2021A000259,Count,"Indigenous languages, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.96.1,285
2021,British Columbia,2021A000259,Count,"Indigenous languages, n.o.s.",Multiple responses of knowledge of languages,units,0,141.1.1.1.96.3,280
2021,British Columbia,2021A000259,Count,Non-Indigenous languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.97.1,1764475
2021,British Columbia,2021A000259,Count,Non-Indigenous languages,Single responses of knowledge of languages,units,0,141.1.1.1.97.2,135610
2021,British Columbia,2021A000259,Count,Non-Indigenous languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.97.3,1628865
2021,British Columbia,2021A000259,Count,Afro-Asiatic languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.98.1,50895
2021,British Columbia,2021A000259,Count,Afro-Asiatic languages,Single responses of knowledge of languages,units,0,141.1.1.1.98.2,2700
2021,British Columbia,2021A000259,Count,Afro-Asiatic languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.98.3,48195
2021,British Columbia,2021A000259,Count,Berber languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.99.1,230
2021,British Columbia,2021A000259,Count,Berber languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.99.3,230
2021,British Columbia,2021A000259,Count,Kabyle,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.100.1,135
2021,British Columbia,2021A000259,Count,Kabyle,Multiple responses of knowledge of languages,units,0,141.1.1.1.100.3,135
2021,British Columbia,2021A000259,Count,Tamazight,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.101.1,70
2021,British Columbia,2021A000259,Count,Tamazight,Multiple responses of knowledge of languages,units,0,141.1.1.1.101.3,70
2021,British Columbia,2021A000259,Count,"Berber languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.102.1,40
2021,British Columbia,2021A000259,Count,"Berber languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.102.3,40
2021,British Columbia,2021A000259,Count,Chadic languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.103.1,315
2021,British Columbia,2021A000259,Count,Chadic languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.103.3,315
2021,British Columbia,2021A000259,Count,Hausa,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.104.1,290
2021,British Columbia,2021A000259,Count,Hausa,Multiple responses of knowledge of languages,units,0,141.1.1.1.104.3,290
2021,British Columbia,2021A000259,Count,Mina,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.105.1,30
2021,British Columbia,2021A000259,Count,Mina,Multiple responses of knowledge of languages,units,0,141.1.1.1.105.3,30
2021,British Columbia,2021A000259,Count,Coptic,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.106.1,65
2021,British Columbia,2021A000259,Count,Coptic,Multiple responses of knowledge of languages,units,0,141.1.1.1.106.3,65
2021,British Columbia,2021A000259,Count,Cushitic languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.107.1,2745
2021,British Columbia,2021A000259,Count,Cushitic languages,Single responses of knowledge of languages,units,0,141.1.1.1.107.2,85
2021,British Columbia,2021A000259,Count,Cushitic languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.107.3,2660
2021,British Columbia,2021A000259,Count,Bilen,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.108.1,30
2021,British Columbia,2021A000259,Count,Bilen,Multiple responses of knowledge of languages,units,0,141.1.1.1.108.3,30
2021,British Columbia,2021A000259,Count,Oromo,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.109.1,495
2021,British Columbia,2021A000259,Count,Oromo,Single responses of knowledge of languages,units,0,141.1.1.1.109.2,10
2021,British Columbia,2021A000259,Count,Oromo,Multiple responses of knowledge of languages,units,0,141.1.1.1.109.3,490
2021,British Columbia,2021A000259,Count,Somali,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.110.1,2210
2021,British Columbia,2021A000259,Count,Somali,Single responses of knowledge of languages,units,0,141.1.1.1.110.2,70
2021,British Columbia,2021A000259,Count,Somali,Multiple responses of knowledge of languages,units,0,141.1.1.1.110.3,2140
2021,British Columbia,2021A000259,Count,"Cushitic languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.111.1,45
2021,British Columbia,2021A000259,Count,"Cushitic languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.111.3,45
2021,British Columbia,2021A000259,Count,Semitic languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.112.1,48405
2021,British Columbia,2021A000259,Count,Semitic languages,Single responses of knowledge of languages,units,0,141.1.1.1.112.2,2620
2021,British Columbia,2021A000259,Count,Semitic languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.112.3,45790
2021,British Columbia,2021A000259,Count,Amharic,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.113.1,3095
2021,British Columbia,2021A000259,Count,Amharic,Single responses of knowledge of languages,units,0,141.1.1.1.113.2,60
2021,British Columbia,2021A000259,Count,Amharic,Multiple responses of knowledge of languages,units,0,141.1.1.1.113.3,3035
2021,British Columbia,2021A000259,Count,Arabic,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.114.1,35595
2021,British Columbia,2021A000259,Count,Arabic,Single responses of knowledge of languages,units,0,141.1.1.1.114.2,2255
2021,British Columbia,2021A000259,Count,Arabic,Multiple responses of knowledge of languages,units,0,141.1.1.1.114.3,33340
2021,British Columbia,2021A000259,Count,Aramaic languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.115.1,2265
2021,British Columbia,2021A000259,Count,Aramaic languages,Single responses of knowledge of languages,units,0,141.1.1.1.115.2,105
2021,British Columbia,2021A000259,Count,Aramaic languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.115.3,2160
2021,British Columbia,2021A000259,Count,Assyrian Neo-Aramaic,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.116.1,890
2021,British Columbia,2021A000259,Count,Assyrian Neo-Aramaic,Single responses of knowledge of languages,units,0,141.1.1.1.116.2,35
2021,British Columbia,2021A000259,Count,Assyrian Neo-Aramaic,Multiple responses of knowledge of languages,units,0,141.1.1.1.116.3,855
2021,British Columbia,2021A000259,Count,Chaldean Neo-Aramaic,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.117.1,1045
2021,British Columbia,2021A000259,Count,Chaldean Neo-Aramaic,Single responses of knowledge of languages,units,0,141.1.1.1.117.2,65
2021,British Columbia,2021A000259,Count,Chaldean Neo-Aramaic,Multiple responses of knowledge of languages,units,0,141.1.1.1.117.3,980
2021,British Columbia,2021A000259,Count,"Aramaic, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.118.1,380
2021,British Columbia,2021A000259,Count,"Aramaic, n.o.s.",Single responses of knowledge of languages,units,0,141.1.1.1.118.2,10
2021,British Columbia,2021A000259,Count,"Aramaic, n.o.s.",Multiple responses of knowledge of languages,units,0,141.1.1.1.118.3,375
2021,British Columbia,2021A000259,Count,Harari,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.119.1,15
2021,British Columbia,2021A000259,Count,Harari,Multiple responses of knowledge of languages,units,0,141.1.1.1.119.3,15
2021,British Columbia,2021A000259,Count,Hebrew,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.120.1,7000
2021,British Columbia,2021A000259,Count,Hebrew,Single responses of knowledge of languages,units,0,141.1.1.1.120.2,40
2021,British Columbia,2021A000259,Count,Hebrew,Multiple responses of knowledge of languages,units,0,141.1.1.1.120.3,6960
2021,British Columbia,2021A000259,Count,Maltese,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.121.1,275
2021,British Columbia,2021A000259,Count,Maltese,Multiple responses of knowledge of languages,units,0,141.1.1.1.121.3,275
2021,British Columbia,2021A000259,Count,Tigrigna,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.122.1,3435
2021,British Columbia,2021A000259,Count,Tigrigna,Single responses of knowledge of languages,units,0,141.1.1.1.122.2,155
2021,British Columbia,2021A000259,Count,Tigrigna,Multiple responses of knowledge of languages,units,0,141.1.1.1.122.3,3280
2021,British Columbia,2021A000259,Count,"Semitic languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.123.1,60
2021,British Columbia,2021A000259,Count,"Semitic languages, n.i.e.",Multiple responses of knowledge of languages,units,0,141.1.1.1.123.3,60
2021,British Columbia,2021A000259,Count,Austro-Asiatic languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.124.1,44035
2021,British Columbia,2021A000259,Count,Austro-Asiatic languages,Single responses of knowledge of languages,units,0,141.1.1.1.124.2,4935
2021,British Columbia,2021A000259,Count,Austro-Asiatic languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.124.3,39100
2021,British Columbia,2021A000259,Count,Khmer (Cambodian),Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.125.1,2205
2021,British Columbia,2021A000259,Count,Khmer (Cambodian),Single responses of knowledge of languages,units,0,141.1.1.1.125.2,170
2021,British Columbia,2021A000259,Count,Khmer (Cambodian),Multiple responses of knowledge of languages,units,0,141.1.1.1.125.3,2035
2021,British Columbia,2021A000259,Count,Vietnamese,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.126.1,41970
2021,British Columbia,2021A000259,Count,Vietnamese,Single responses of knowledge of languages,units,0,141.1.1.1.126.2,4760
2021,British Columbia,2021A000259,Count,Vietnamese,Multiple responses of knowledge of languages,units,0,141.1.1.1.126.3,37215
2021,British Columbia,2021A000259,Count,"Austro-Asiatic languages, n.i.e",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.127.1,65
2021,British Columbia,2021A000259,Count,"Austro-Asiatic languages, n.i.e",Multiple responses of knowledge of languages,units,0,141.1.1.1.127.3,65
2021,British Columbia,2021A000259,Count,Austronesian languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.128.1,148450
2021,British Columbia,2021A000259,Count,Austronesian languages,Single responses of knowledge of languages,units,0,141.1.1.1.128.2,580
2021,British Columbia,2021A000259,Count,Austronesian languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.128.3,147870
2021,British Columbia,2021A000259,Count,Bikol,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.129.1,815
2021,British Columbia,2021A000259,Count,Bikol,Multiple responses of knowledge of languages,units,0,141.1.1.1.129.3,815
2021,British Columbia,2021A000259,Count,"Bisaya, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.130.1,1660
2021,British Columbia,2021A000259,Count,"Bisaya, n.o.s.",Multiple responses of knowledge of languages,units,0,141.1.1.1.130.3,1660
2021,British Columbia,2021A000259,Count,Cebuano,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.131.1,6000
2021,British Columbia,2021A000259,Count,Cebuano,Single responses of knowledge of languages,units,0,141.1.1.1.131.2,10
2021,British Columbia,2021A000259,Count,Cebuano,Multiple responses of knowledge of languages,units,0,141.1.1.1.131.3,5985
2021,British Columbia,2021A000259,Count,Fijian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.132.1,1020
2021,British Columbia,2021A000259,Count,Fijian,Multiple responses of knowledge of languages,units,0,141.1.1.1.132.3,1020
2021,British Columbia,2021A000259,Count,Hiligaynon,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.133.1,3140
2021,British Columbia,2021A000259,Count,Hiligaynon,Multiple responses of knowledge of languages,units,0,141.1.1.1.133.3,3140
2021,British Columbia,2021A000259,Count,Ilocano,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.134.1,11285
2021,British Columbia,2021A000259,Count,Ilocano,Single responses of knowledge of languages,units,0,141.1.1.1.134.2,30
2021,British Columbia,2021A000259,Count,Ilocano,Multiple responses of knowledge of languages,units,0,141.1.1.1.134.3,11250
2021,British Columbia,2021A000259,Count,Indonesian,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.135.1,6810
2021,British Columbia,2021A000259,Count,Indonesian,Single responses of knowledge of languages,units,0,141.1.1.1.135.2,65
2021,British Columbia,2021A000259,Count,Indonesian,Multiple responses of knowledge of languages,units,0,141.1.1.1.135.3,6745
2021,British Columbia,2021A000259,Count,Kankanaey,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.136.1,325
2021,British Columbia,2021A000259,Count,Kankanaey,Multiple responses of knowledge of languages,units,0,141.1.1.1.136.3,325
2021,British Columbia,2021A000259,Count,Kinaray-a,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.137.1,200
2021,British Columbia,2021A000259,Count,Kinaray-a,Multiple responses of knowledge of languages,units,0,141.1.1.1.137.3,200
2021,British Columbia,2021A000259,Count,Malagasy languages,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.138.1,105
2021,British Columbia,2021A000259,Count,Malagasy languages,Multiple responses of knowledge of languages,units,0,141.1.1.1.138.3,105
2021,British Columbia,2021A000259,Count,Merina,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.139.1,15
2021,British Columbia,2021A000259,Count,Merina,Multiple responses of knowledge of languages,units,0,141.1.1.1.139.3,15
2021,British Columbia,2021A000259,Count,"Malagasy, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.140.1,85
2021,British Columbia,2021A000259,Count,"Malagasy, n.o.s.",Multiple responses of knowledge of languages,units,0,141.1.1.1.140.3,85
2021,British Columbia,2021A000259,Count,Malay,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.141.1,3485
2021,British Columbia,2021A000259,Count,Malay,Multiple responses of knowledge of languages,units,0,141.1.1.1.141.3,3485
2021,British Columbia,2021A000259,Count,"Pampangan (Kapampangan, Pampango)",Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.142.1,1550
2021,British Columbia,2021A000259,Count,"Pampangan (Kapampangan, Pampango)",Multiple responses of knowledge of languages,units,0,141.1.1.1.142.3,1550
2021,British Columbia,2021A000259,Count,Pangasinan,Total - Single and multiple responses of knowledge of languages,units,0,141.1.1.1.143.1,925
